CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,RFMSegment,Cluster,Segment,PCA1,PCA2,TSNE1,TSNE2
16852,11,2,144.91000000000003,5,3,1,9,Potential Loyalists,0,High-Spend Watchlist,-0.6126780748005304,-1.3103586719853935,-31.326244,-52.749615
16855,24,2,328.4,4,3,2,9,Potential Loyalists,0,High-Spend Watchlist,-0.27800174042274434,-0.9517754602804244,-20.478504,-54.120342
16856,15,1,35.400000000000006,4,2,1,7,Potential Loyalists,0,High-Spend Watchlist,-1.6800663498900905,-1.8738790531054366,-73.2933,9.766008
16858,369,1,375.69000000000005,1,2,2,5,Lost Customers,1,Dormant Customers,-2.2503977967673734,1.9231949628201825,-10.345015,51.522026
16859,145,2,747.81,2,3,3,8,At Risk,0,High-Spend Watchlist,-0.46198236861155956,0.35285026032891803,-4.1122146,-15.718834
16861,60,2,173.76,3,3,1,7,Needs Attention,0,High-Spend Watchlist,-0.7614507628135685,-0.8278051035895719,-29.019459,-47.914375
16863,32,2,502.8,4,3,3,10,Potential Loyalists,0,High-Spend Watchlist,-0.10924159003058027,-0.754029087758917,-10.691067,-49.01904
16866,141,3,207.73999999999998,2,4,1,7,At Risk,0,High-Spend Watchlist,-0.8035413589667832,0.06189736002919239,6.4938407,-11.388559
16869,23,4,817.12,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.6374140412444642,-0.45905287621777957,49.12927,-18.185448
16871,23,6,2812.34,4,5,5,14,Champions,2,High-Value Active,1.5476265978331554,0.06254571973808461,47.086052,21.733084
16872,78,3,680.02,2,4,3,9,At Risk,0,High-Spend Watchlist,0.07825273677779132,-0.133015574695277,19.735384,-45.390106
16873,5,6,7123.62,5,5,5,15,Champions,2,High-Value Active,2.0882398624024217,0.18474348932443937,25.253187,29.247824
16875,68,5,2095.53,3,4,5,12,Loyal Customers,2,High-Value Active,1.0457770790999468,0.2986520630036887,44.88513,10.382837
16877,13,6,846.62,5,5,3,13,Loyal Customers,2,High-Value Active,1.01029952562434,-0.3857590880494351,60.503235,32.401794
16878,85,1,13.3,2,2,1,5,Needs Attention,0,High-Spend Watchlist,-2.4745341613526297,-1.5431203942097778,-71.91356,12.164191
16880,31,7,1491.43,4,5,4,13,Champions,2,High-Value Active,1.3214053037014817,0.0012987327890148128,49.341576,32.835598
16881,67,1,432.0,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.7226091724620163,-0.6744811418595196,-44.16209,-10.413052
16882,67,3,705.12,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.14909232113127927,-0.21827142758646398,21.017017,-45.34236
16883,188,2,272.48,1,3,2,6,At Risk,1,Dormant Customers,-1.1615515606833078,0.4256748207691936,-8.598707,-4.591336
16884,38,2,429.84000000000003,3,3,2,8,Needs Attention,0,High-Spend Watchlist,-0.21461553110209372,-0.7486492082519275,-16.702715,-49.72684
16885,16,3,450.41,4,4,2,10,Loyal Customers,0,High-Spend Watchlist,0.17719609649683382,-0.7986222932001004,22.267496,-57.02627
16887,36,1,192.32999999999998,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-0.9664009443418797,-1.188000993292712,-66.4679,-8.549223
16889,195,3,1578.67,1,4,4,9,At Risk,1,Dormant Customers,-0.07654795622256784,1.1427155628750467,9.524567,0.6654317
16891,2,5,742.43,5,4,3,12,Loyal Customers,0,High-Spend Watchlist,0.8586765611150834,-0.5900982708688828,67.90162,-6.7367897
16892,2,5,518.19,5,4,3,12,Loyal Customers,0,High-Spend Watchlist,0.6834185795899637,-0.6980967529847169,66.73851,-10.613581
16893,367,1,145.93,1,2,1,4,Lost Customers,1,Dormant Customers,-2.700332947163613,1.6224953294040005,-22.75569,53.648605
16895,65,1,202.27,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.082102772249769,-0.919448362401147,-59.785995,-3.1686141
16897,300,2,289.78,1,3,2,6,At Risk,1,Dormant Customers,-1.6729821686317072,1.4230464061626018,-2.9147913,13.8770485
16898,27,3,501.03,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.17591074874104823,-0.6705053282961586,23.21041,-54.642567
16899,8,6,1271.06,5,5,4,14,Champions,2,High-Value Active,1.2326487706441553,-0.30733676981397906,56.522266,30.064383
16900,17,3,887.11,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.5027215991123771,-0.586306091672957,32.563675,-48.45703
16902,117,1,1706.88,2,2,4,8,At Risk,0,High-Spend Watchlist,-0.294382913107265,0.17535304160594636,-29.64996,-4.8157034
16903,30,1,363.2,4,2,2,8,Potential Loyalists,0,High-Spend Watchlist,-0.6282337455758429,-1.0499276716443222,-53.577187,-19.636332
16904,5,16,3653.75,5,5,5,15,Champions,2,High-Value Active,2.5726240100980506,0.3796020875162349,20.85877,55.07788
16905,6,7,3037.6,5,5,5,15,Champions,2,High-Value Active,1.7893377012881568,-0.0033243384522545004,35.233337,31.003965
16906,82,4,559.59,2,4,3,9,At Risk,0,High-Spend Watchlist,0.1676851630342429,-0.05709075205471071,37.533722,-19.858326
16907,30,5,928.76,4,4,3,11,Loyal Customers,2,High-Value Active,0.8325146844855261,-0.2780878184946546,64.59037,-4.873549
16909,73,1,379.14,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-0.8151711662213446,-0.6612062104375009,-45.955822,-7.455492
16910,5,8,1508.96,5,5,4,14,Champions,2,High-Value Active,1.560337911850941,-0.1699152214623549,45.601242,40.743046
16912,29,11,2555.58,4,5,5,14,Champions,2,High-Value Active,1.9640990137221235,0.3265493899148202,33.87574,47.656445
16913,291,1,113.44,1,2,1,4,Lost Customers,1,Dormant Customers,-2.4549698388204604,0.8830501938652028,-33.091812,40.605186
16914,37,1,183.76,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-0.9933690430213344,-1.1929004276192055,-67.05893,-8.025458
16915,10,6,621.6800000000001,5,5,3,13,Loyal Customers,2,High-Value Active,0.8742468819279329,-0.504755239222352,67.69826,-9.493905
16916,24,2,562.41,4,3,3,10,Potential Loyalists,0,High-Spend Watchlist,-0.01597995229921276,-0.7903108858720848,-7.6475143,-48.757545
16917,277,1,391.52,1,2,2,5,Lost Customers,1,Dormant Customers,-1.7856013947036524,1.1314662319275963,-20.75864,25.930914
16918,50,6,1068.82,3,5,4,12,Loyal Customers,2,High-Value Active,0.9451067115620946,0.00767051937743528,62.095337,26.186237
16919,157,11,2592.25,2,5,5,12,At Risk,2,High-Value Active,1.3523374837684643,1.4495985196834222,21.60523,2.7040782
16921,62,1,154.18,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.199384864476473,-1.0268776163088773,-64.12031,0.22513989
16923,13,19,7069.08,5,5,5,15,Champions,2,High-Value Active,3.0044823923004444,0.7204951858784848,13.65612,56.615982
16924,22,3,829.89,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.4460413548212715,-0.5626389047306806,31.210918,-48.83291
16926,372,1,230.25,1,2,1,4,Lost Customers,1,Dormant Customers,-2.503091974716762,1.8026353100305663,-16.686657,53.671543
16927,116,3,543.05,2,4,3,9,At Risk,0,High-Spend Watchlist,-0.21504843995754255,0.1315667872146746,14.773745,-23.53637
16928,81,17,2814.7,2,5,5,12,At Risk,2,High-Value Active,2.1301329831548523,0.9908961819805998,26.990452,53.886196
16929,4,7,1295.39,5,5,4,14,Champions,2,High-Value Active,1.3831690603157185,-0.2770539215223902,52.054543,36.037067
16930,27,3,378.89,4,4,2,10,Loyal Customers,0,High-Spend Watchlist,0.03981756274605315,-0.7543694546878045,19.883984,-56.607304
16931,6,21,4554.87,5,5,5,15,Champions,2,High-Value Active,2.910820346959781,0.5696135776521547,17.357359,58.656086
16932,54,1,150.23000000000002,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.1733023512586245,-1.1045569211957424,-65.53745,-0.66287833
16933,2,2,563.23,5,3,3,11,Potential Loyalists,0,High-Spend Watchlist,0.0910714878087529,-0.9821610898801509,-4.8121142,-53.787872
16934,55,2,931.03,3,3,3,9,Needs Attention,0,High-Spend Watchlist,0.07990297615824982,-0.367936273258377,-4.534483,-33.706936
16936,26,1,261.9,4,2,2,8,Potential Loyalists,0,High-Spend Watchlist,-0.7680103177466353,-1.1829376061189973,-61.456295,-18.192585
16938,9,4,2711.6800000000003,5,4,5,14,Champions,2,High-Value Active,1.2902559753764413,-0.2208208992606315,39.981884,1.9124984
16940,53,3,3049.88,3,4,5,12,Loyal Customers,2,High-Value Active,0.9311630257389759,0.09959464612120957,23.775618,-16.503353
16942,13,9,1904.99,5,5,4,14,Champions,2,High-Value Active,1.731585602741067,0.01705859714699304,41.713943,43.03172
16943,212,3,816.73,1,4,3,8,At Risk,1,Dormant Customers,-0.4801559466653402,1.0932249692151916,10.5770235,-3.1273005
16945,22,19,4345.5,4,5,5,14,Champions,2,High-Value Active,2.723480344607758,0.6528055106424624,18.547562,57.971962
16947,236,1,406.48,1,2,2,5,Lost Customers,1,Dormant Customers,-1.5691596348379409,0.7843641097811073,-25.478601,18.489105
16948,139,3,435.02,2,4,2,8,At Risk,0,High-Spend Watchlist,-0.4342831441512723,0.2660057771927246,13.617052,-21.485256
16949,4,6,1286.27,5,5,4,14,Champions,2,High-Value Active,1.2577860874153102,-0.338722518442392,56.29606,30.086014
16950,57,3,1178.56,3,4,4,11,Loyal Customers,0,High-Spend Watchlist,0.4479188133513565,-0.15131687321408382,24.460772,-34.113888
16951,135,3,1277.75,2,4,4,10,At Risk,0,High-Spend Watchlist,0.11030622881060968,0.5547197644642522,20.859955,-25.087116
16952,110,2,167.61,2,3,1,6,At Risk,0,High-Spend Watchlist,-1.0206249571047235,-0.40156478417219277,-29.868452,-44.206833
16953,31,1,20.8,4,2,1,7,Potential Loyalists,0,High-Spend Watchlist,-2.0076740256626344,-1.8882552980839828,-72.69145,10.887711
16954,1,9,2085.08,5,5,5,15,Champions,2,High-Value Active,1.833665199158704,-0.06066535836373597,39.771786,42.56469
16955,185,4,518.67,1,4,3,8,At Risk,1,Dormant Customers,-0.3671879788700133,0.8203639161655735,13.717272,-4.0486712
16956,18,1,308.74,4,2,2,8,Potential Loyalists,0,High-Spend Watchlist,-0.6492993758375535,-1.2035368875320436,-59.386555,-20.982134
16957,240,2,416.64,1,3,2,6,At Risk,1,Dormant Customers,-1.2062140111868935,1.007540806945031,-4.3216686,2.50874
16959,88,1,117.35000000000001,2,2,1,5,Needs Attention,0,High-Spend Watchlist,-1.457327614142042,-0.8811345129153033,-64.317444,7.3917627
16960,39,3,507.05,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.12372538958153294,-0.5620352587236739,22.056185,-52.5689
16961,117,1,234.17,2,2,1,5,Needs Attention,0,High-Spend Watchlist,-1.2622919620451405,-0.42109744356918094,-47.896103,9.359278
16963,188,1,110.55000000000001,1,2,1,4,Lost Customers,1,Dormant Customers,-1.9695849736235056,-0.02490042506960537,-46.703556,22.428396
16965,227,1,201.19,1,2,1,4,Lost Customers,1,Dormant Customers,-1.8677632197526621,0.49488586602899554,-35.801636,26.191242
16966,9,7,2154.97,5,5,5,15,Champions,2,High-Value Active,1.6073155226451081,-0.08033408505924083,42.0965,32.299778
16967,190,1,319.02,1,2,2,5,Lost Customers,1,Dormant Customers,-1.464757064123702,0.30962554031015305,-33.518524,13.074564
16968,5,2,439.43,5,3,2,10,Potential Loyalists,0,High-Spend Watchlist,-0.04435625927903923,-1.0304581476884445,-13.325168,-57.257496
16969,40,3,650.41,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.24023275515863726,-0.4785214166576621,24.04966,-49.717793
16971,39,1,357.21,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.6798328838554623,-0.9762533656569478,-52.84991,-17.584982
16976,268,1,251.51999999999998,1,2,2,5,Lost Customers,1,Dormant Customers,-1.9574316747202165,0.9201089637947687,-28.14806,29.09481
16978,78,1,344.33,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-0.8862238072062993,-0.6463956645097729,-47.72615,-4.9999175
16979,4,6,1852.0,5,5,4,14,Champions,2,High-Value Active,1.4356204461696167,-0.22913640632141552,52.83254,24.99026
16980,256,2,1028.46,1,3,4,8,At Risk,1,Dormant Customers,-0.8431343228472582,1.4187839049007198,1.8569156,4.1490192
16982,61,1,384.06,3,2,2,7,Needs Attention,0,High-Spend Watchlist,-0.750888991253514,-0.7622219105463864,-47.164707,-11.556335
16983,13,7,1905.87,5,5,4,14,Champions,2,High-Value Active,1.528043472578703,-0.0823075533678011,44.128307,32.665543
16984,89,2,4459.52,2,3,5,10,At Risk,2,High-Value Active,0.6798747756973706,0.4002278928906282,20.418123,-14.771073
16985,18,10,5464.12,4,5,5,14,Champions,2,High-Value Active,2.308689770559567,0.4201484375129791,22.012762,40.246624
16986,30,2,1873.2,4,3,4,11,Potential Loyalists,0,High-Spend Watchlist,0.5417726785432958,-0.3762953334321278,4.3972054,-33.21415
16987,4,7,1616.8,5,5,4,14,Champions,2,High-Value Active,1.4912924064428152,-0.2104255308414345,45.660484,34.161808
16988,6,1,126.12,5,2,1,8,Potential Loyalists,0,High-Spend Watchlist,-1.026066568812234,-1.5763385677225956,-76.6755,-3.3106213
16989,8,6,1133.25,5,5,4,14,Champions,2,High-Value Active,1.1766714247903005,-0.3418314520674256,57.904465,31.45298
16990,219,1,179.0,1,2,1,4,Lost Customers,1,Dormant Customers,-1.8858447100508555,0.3899915646986887,-37.040707,26.043743
16992,11,5,1614.31,5,4,4,13,Champions,2,High-Value Active,1.1940025839911605,-0.27799071503119915,62.714622,4.7430935
16996,31,6,1456.96,4,5,4,13,Champions,2,High-Value Active,1.1880612882264472,-0.06527566360806202,57.909336,27.340105
16997,289,3,702.0,1,4,3,8,At Risk,1,Dormant Customers,-0.9261514003068773,1.720754288808688,-0.6020632,8.38351
16998,150,4,295.0,2,4,2,8,At Risk,0,High-Spend Watchlist,-0.472771493944182,0.345135541579662,7.59003,-11.72443
16999,24,2,484.82,4,3,2,9,Potential Loyalists,0,High-Spend Watchlist,-0.0883129131039679,-0.8348843193093403,-10.789283,-52.625217
17001,1,11,3989.57,5,5,5,15,Champions,2,High-Value Active,2.3168103269450726,0.215767110893783,25.699202,44.17629
17002,86,3,1493.73,2,4,4,10,At Risk,0,High-Spend Watchlist,0.4233438531487839,0.173390480597955,25.94433,-30.994698
17004,47,2,1312.1399999999999,3,3,4,10,Needs Attention,0,High-Spend Watchlist,0.2859254147646285,-0.3347319616338177,0.12968752,-33.39448
17006,5,4,781.78,5,4,3,12,Loyal Customers,0,High-Spend Watchlist,0.7028640690655826,-0.6296629312992642,52.4185,-18.122341
17007,51,6,889.9300000000001,3,5,3,11,Loyal Customers,2,High-Value Active,0.8509463940832359,-0.038634490758970894,62.847393,26.137007
17010,19,1,195.36,4,2,1,7,Potential Loyalists,0,High-Spend Watchlist,-0.8766362912804878,-1.3319087473965427,-69.30636,-12.801349
17011,31,1,270.9,4,2,2,8,Potential Loyalists,0,High-Spend Watchlist,-0.7757464759349793,-1.1291098127287496,-60.65579,-17.889791
17014,9,3,583.4300000000001,5,4,3,12,Loyal Customers,0,High-Spend Watchlist,0.3371091922488282,-0.7821127435596489,28.031937,-55.671227
17015,29,3,1838.6100000000001,4,4,4,12,Champions,2,High-Value Active,0.8002144215766239,-0.26235532036148496,33.45159,-34.198723
17017,3,20,8694.26,5,5,5,15,Champions,2,High-Value Active,3.1983799706151754,0.717091459045538,11.599707,57.6389
17018,41,2,920.1,3,3,3,9,Needs Attention,0,High-Spend Watchlist,0.14181607586254277,-0.49384986388852753,-3.2759287,-40.058342
17019,12,4,1258.08,5,4,4,13,Champions,2,High-Value Active,0.9010514896205978,-0.42550171964539857,48.206486,-8.36181
17022,32,1,71.0,4,2,1,7,Potential Loyalists,0,High-Spend Watchlist,-1.4292547878014,-1.5200994634316367,-75.350876,3.863203
17024,46,3,95.85,3,4,1,8,Loyal Customers,0,High-Spend Watchlist,-0.7192237795866583,-0.9994492289067965,-33.40333,-49.086227
17025,61,3,357.77,3,4,2,9,Loyal Customers,0,High-Spend Watchlist,-0.15245217291333132,-0.47440492729986367,17.500467,-51.84223
17026,186,2,154.82999999999998,1,3,1,5,At Risk,1,Dormant Customers,-1.4264657899105344,0.23898984432920656,-11.886599,-3.0688272
17027,79,6,877.5600000000001,2,5,3,10,At Risk,2,High-Value Active,0.7087771989268766,0.20188926408401278,62.97183,24.835976
17029,111,2,716.0,2,3,3,8,At Risk,0,High-Spend Watchlist,-0.318827995124265,0.042619581767743005,-6.3551407,-20.51384
17030,64,1,146.87,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.232607914076113,-1.0239125098300297,-64.243416,1.1755421
17031,12,2,380.35,5,3,2,10,Potential Loyalists,0,High-Spend Watchlist,-0.1485062858763028,-1.012605057896306,-16.739326,-56.855072
17033,87,3,1030.14,2,4,4,10,At Risk,0,High-Spend Watchlist,0.2372593549413645,0.07043942272076024,21.931456,-31.156506
17034,17,3,745.52,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.4179382689602804,-0.6385517633705947,30.859987,-50.902843
17035,246,2,433.53000000000003,1,3,2,6,At Risk,1,Dormant Customers,-1.21586234978878,1.0719092681781066,-4.159232,2.9341068
17037,88,1,1267.32,2,2,4,8,At Risk,0,High-Spend Watchlist,-0.2994674360010742,-0.16763124959219583,-30.356289,-12.825628
17038,31,1,112.4,4,2,1,7,Potential Loyalists,0,High-Spend Watchlist,-1.2026639316148178,-1.3921873444962145,-73.94016,-0.11095933
17040,138,1,449.73,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-1.0462111090714326,-0.04184380071421102,-36.324375,2.4732
17041,27,3,1071.49,4,4,4,12,Champions,0,High-Spend Watchlist,0.5464756852579371,-0.442153670238073,32.54931,-42.963852
17042,3,5,1036.58,5,4,4,13,Champions,2,High-Value Active,1.0165874077684298,-0.4810705373861488,67.994576,-2.0740232
17043,33,4,1735.18,3,4,4,11,Loyal Customers,2,High-Value Active,0.9563980659074585,-0.1452966779160666,41.51776,-5.0813265
17044,26,1,948.48,4,2,4,10,Potential Loyalists,0,High-Spend Watchlist,-0.14112184381906578,-0.7966327825045288,-38.30192,-22.774038
17045,114,3,339.44,2,4,2,8,At Risk,0,High-Spend Watchlist,-0.4342396975242236,-0.026942516458840163,12.258994,-22.503225
17046,158,1,642.02,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.9694321472128099,0.23984942634823345,-33.244457,0.96028805
17047,86,3,1100.9,2,4,4,10,At Risk,0,High-Spend Watchlist,0.2744938673248932,0.0816652855908477,22.539598,-31.014067
17048,118,3,925.35,2,4,3,9,At Risk,0,High-Spend Watchlist,0.035097522499500065,0.3091511773031466,18.577915,-25.285913
17049,3,9,5655.03,5,5,5,15,Champions,2,High-Value Active,2.3109232675211886,0.25687136082538103,23.330828,38.573708
17050,97,6,3185.64,2,5,5,12,At Risk,2,High-Value Active,1.2507569292699845,0.7468131809528535,40.268986,13.80112
17051,195,1,240.89000000000001,1,2,1,4,Lost Customers,1,Dormant Customers,-1.6255666310791062,0.26912555669830357,-39.328514,17.224258
17052,29,1,399.09,4,2,2,8,Potential Loyalists,0,High-Spend Watchlist,-0.5775180298503467,-1.0303943440564656,-51.26397,-21.095774
17053,131,1,498.48,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.9622398300997476,-0.07213155451192954,-35.96751,1.3497856
17054,29,5,1356.33,4,4,4,12,Champions,2,High-Value Active,1.0220494853782693,-0.17301059523764378,62.204365,0.25640374
17058,82,3,1179.89,2,4,4,10,At Risk,0,High-Spend Watchlist,0.3276263833340219,0.06753089977011464,23.304922,-31.262646
17059,30,5,3080.39,4,4,5,13,Champions,2,High-Value Active,1.4174535137514432,0.0823665536349114,54.95062,11.990766
17060,267,1,234.24,1,2,1,4,Lost Customers,1,Dormant Customers,-1.9872020283472904,0.8900447024688134,-29.126062,29.865719
17061,74,11,5232.2300000000005,2,5,5,12,At Risk,2,High-Value Active,2.096292309458486,0.9353654233323884,18.348396,42.64096
17062,314,4,533.33,1,4,3,8,At Risk,1,Dormant Customers,-0.9771546685682645,1.9562380753902937,-2.2338796,8.951577
17063,22,7,1461.14,4,5,4,13,Champions,2,High-Value Active,1.3548987681771607,-0.08353275572148329,49.604523,33.65895
17064,59,3,855.45,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.2819854216334667,-0.23013129760236417,22.997559,-44.482857
17068,13,21,4552.14,5,5,5,15,Champions,2,High-Value Active,2.8766918137140176,0.6306157151032845,17.585531,58.634777
17069,29,9,2709.7000000000003,4,5,5,14,Champions,2,High-Value Active,1.8261850517503349,0.2628572567184611,34.045353,44.60911
17070,115,1,304.24,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-1.125312924058774,-0.3601254376912455,-41.527702,3.6417458
17071,29,9,2429.03,4,5,5,14,Champions,2,High-Value Active,1.7728256513220393,0.22997581986338161,34.389713,44.48588
17073,18,4,1446.09,4,4,4,12,Champions,2,High-Value Active,0.9399905573440124,-0.3311924472297763,45.76647,-6.500827
17075,18,4,834.12,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.6716226055208608,-0.49656769116000204,50.084557,-17.55389
17076,37,3,841.0799999999999,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.38006646428334073,-0.42750929156338474,28.434893,-46.042435
